algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
A*,61,126.22539673,True,108,126.22539674441607,344,3.214699972886592,,,,,,,,,,,,
A*,62,124.22539673,True,106,124.22539674441606,343,3.282100020442158,,,,,,,,,,,,
A*,63,124.36753235,True,102,124.367532368147,631,5.784799985121936,,,,,,,,,,,,
A*,64,125.88225098,True,104,124.71067811865466,2022,19.003399997018278,,,,,,,,,,,,
A*,65,127.4091629,True,97,126.82337649086269,2675,25.46149998670444,,,,,,,,,,,,
A*,66,124.0243866,True,100,124.02438661763941,1602,14.6264000213705,,,,,,,,,,,,
A*,67,125.0121933,True,113,125.01219330881968,459,4.114499955903739,,,,,,,,,,,,
A*,68,124.50966797,True,96,123.33809511662416,591,5.258000048343092,,,,,,,,,,,,
A*,69,127.22539673,True,109,127.22539674441606,372,4.036900005303323,,,,,,,,,,,,
A*,70,129.3137085,True,126,129.31370849898474,393,3.560700046364218,,,,,,,,,,,,
A*,71,131.46803741,True,109,129.71067811865467,1686,15.78370004426688,,,,,,,,,,,,
A*,72,129.50966797,True,102,128.92388155425104,1281,12.55069999024272,,,,,,,,,,,,
A*,73,130.30865784,True,98,130.30865786510128,1061,9.391400031745434,,,,,,,,,,,,
A*,74,128.62236633,True,92,128.0365799264591,399,3.8206999888643622,,,,,,,,,,,,
A*,75,130.18376617,True,119,130.1837661840735,572,5.115699954330921,,,,,,,,,,,,
A*,76,130.61017303,True,106,130.02438661763938,1668,14.909499965142459,,,,,,,,,,,,
A*,77,130.66904755,True,117,130.66904755831206,938,8.279500005301088,,,,,,,,,,,,
A*,78,128.29646454,True,106,127.12489168102776,1272,11.848599999211729,,,,,,,,,,,,
A*,79,131.85281372,True,107,131.8528137423856,920,8.165700011886656,,,,,,,,,,,,
A*,80,135.16652222,True,107,135.16652224137036,1810,16.550500004086643,,,,,,,,,,,,
A*,81,132.92388153,True,105,132.33809511662412,1498,13.637299998663366,,,,,,,,,,,,
A*,82,132.4091629,True,102,131.8233764908627,1153,10.611700010485947,,,,,,,,,,,,
A*,83,132.78174591,True,110,132.78174593052012,740,7.347799954004586,,,,,,,,,,,,
A*,84,135.15432892,True,117,133.98275605729683,2948,27.378500031773,,,,,,,,,,,,
A*,85,134.79898987,True,129,134.7989898732233,343,3.1301999697461724,,,,,,,,,,,,
A*,86,132.36753235,True,110,132.36753236814707,862,7.472899975255132,,,,,,,,,,,,
A*,87,134.49747467,True,120,134.49747468305827,657,6.5320999710820615,,,,,,,,,,,,
A*,88,134.50966797,True,107,133.92388155425107,669,5.8948000078089535,,,,,,,,,,,,
A*,89,134.81118317,True,116,134.22539674441612,403,3.7012999528087676,,,,,,,,,,,,
A*,90,137.7228714,True,103,136.55129855222054,2309,22.728499956429005,,,,,,,,,,,,
A*,91,139.92388153,True,110,138.16652224137033,724,6.371099967509508,,,,,,,,,,,,
A*,92,136.98275604,True,120,136.9827560572968,794,7.482199987862259,,,,,,,,,,,,
