algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,75,130.18376617,True,121,133.84062043356593,24,2.3202000302262604,599.7616999666207,24,19,121,133.84062043356593,,0,8,0.0,0.37269998574629426,0.007800001185387373,2.297300030477345
HPA*,76,130.61017303,True,116,140.02438661763944,66,6.082999985665083,599.7616999666207,66,23,116,140.02438661763944,,0,11,0.0,0.4301000153645873,0.010100018698722124,6.046700000297278
HPA*,77,130.66904755,True,122,136.08326112068525,42,2.525000018067658,599.7616999666207,42,19,122,136.08326112068525,,0,8,0.0,0.3510999958962202,0.007199996616691351,2.494600019417703
HPA*,78,128.29646454,True,118,139.95331880577393,44,1.80899997940287,599.7616999666207,44,21,118,139.95331880577393,,0,7,0.0,0.38549996679648757,0.009200011845678091,1.7639999859966338
HPA*,79,131.85281372,True,116,137.12489168102778,26,1.552900008391589,599.7616999666207,26,23,116,137.12489168102778,,0,6,0.0,0.3781999694183469,0.009400013368576765,1.5170000260695815
HPA*,80,135.16652222,True,122,148.09545442950497,40,3.4055999713018537,599.7616999666207,40,23,122,148.09545442950497,,0,7,0.0,0.41500001680105925,0.00990001717582345,3.3779999939724803
HPA*,81,132.92388153,True,124,144.29646455628156,50,7.409800018649548,599.7616999666207,50,21,124,144.29646455628156,,1,12,0.07692307692307693,0.5491999909281731,0.020099978428333998,7.373199972789735
HPA*,82,132.4091629,True,114,140.50966799187802,27,1.9466999801807106,599.7616999666207,27,23,114,140.50966799187802,,0,6,0.0,1.0048000258393586,0.009200011845678091,1.9111000001430511
HPA*,83,132.78174591,True,116,136.29646455628156,23,2.7181999757885933,599.7616999666207,23,21,116,136.29646455628156,,0,8,0.0,0.4202999989502132,0.008700008038431406,2.6837000041268766
HPA*,84,135.15432892,True,124,139.74011537017762,72,1.9425000064074993,599.7616999666207,72,21,124,139.74011537017762,,0,7,0.0,0.42910000775009394,0.008500006515532732,1.9032999989576638
HPA*,85,134.79898987,True,132,137.38477631085027,36,2.9495999915525317,599.7616999666207,36,17,132,137.38477631085027,,0,8,0.0,0.35499996738508344,0.007299997378140688,2.926899993326515
HPA*,86,132.36753235,True,115,136.12489168102783,30,1.8068999634124339,599.7616999666207,30,21,115,136.12489168102783,,0,7,0.0,0.40389999048784375,0.007499998901039362,1.782999956049025
